"UG"	"NOME_UG"	"ICFEX"	"NOME_ICFEX"	"PROGRAMA"	"NOME_PROGRAMA"	"ACAO"	"NOME_ACAO"	"UGR"	"NOME_UGR"	"PTRES"	"FONTE"	"NOME_FONTE"	"PI"	"NOME_PI"	"ND"	"NOME_ND"	"NE"	"DATA"	"FAV"	"NOME_FAV"	"OBS"	"RP"	"NOME_RP"	"PO"	"NOME_PO"	"NOME_UO"	"UO"	"INSC"	"INSCEMLIQ"	"REINSC"	"REINSCEMLIQ"	"BLOQALIQ"	"BLOQEMLIQ"	"ALIQ"	"EMLIQ"	"APAG"	"PAGO"	"CANC"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"5021"	"GESTAO E ORGANIZACAO DO SUS"	"20YN0001"	"SISTEMAS DE TECNOLOGIA DE INFORMACAO  - NACIONAL"	"257001"	"DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE"	"173250"	"61511AACQZ"	"ESTADO-MAIOR DO EXERCITO SETORIAL ORCAMENTARI"	"D1DTFNSOUTR"	"DESTAQUE DO FNS PARA DGP"	"449052"	"EQUIPAMENTOS E MATERIAL PERMANENTE"	"2020NE80059906"	"2020-12-24"	"03549807000176"	"PADTEC S/A"	"CITEX2570012020NC404705  ATENDE PARTE REQUISITORIA Nº 09-PAC/CITEX, AQUISICAO DE MATERIAL PERMANENTE PARA ESTABELES COMUNICACAO VIA FIBRA OPTICA, AMPLIFICA-DOR, INEX 10/2020, NOTA DE CREDITO 2020NC404705.  PROC ORIGEM: 2020IN00010"	"2"	"PRIMARIO DISCRICIONARIO"	"0001"	"SISTEMAS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO PARA A SAUDE"	"FUNDO NACIONAL DE SAUDE"	"36901"	"0,0"	"0,0"	"0,01"	"0,0"	"0,0"	"0,0"	"0,01"	"0,0"	"0,0"	"0,0"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"6012"	"DEFESA NACIONAL"	"147F0001"	"IMPLANTACAO DE SISTEMA DE DEFESA CIBE - NACIONAL"	"110407"	"DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD)"	"168610"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"K1RPDCDN083"	"ACAO COMPLEMENTAR - AQUISICOES COMUNS"	"339030"	"MATERIAL DE CONSUMO"	"2021NE00037517"	"2021-11-30"	"08692456000171"	"BNB COMERCIO DE EQUIPAMENTOS DE INFORMATICA LTDA"	"ACDEFESA1104072021NC401675 ACDEFESA1104072021NC402635 ACDEFESA1104072021NC400584 ATENDE DIEX Nº 128 -SOAC/EQ ADM/AC DEFESA, DE 30 DE NOVEMBRO DE 2021, AQUISICAO DE MATERIAL DE CONSUMO DE TIC, TONNERS PARA IMPRESSORAS, DISPENSA ELETRONICA 062/2021,  NOTAS DE CREDITO 2021NC401675, 2021NC402635 E 2021NC400584."	"2"	"PRIMARIO DISCRICIONARIO"	"0002"	"IMPLANTACAO DE ESTRUTURAS E SISTEMAS DE DEFESA CIBERNETICA PARA A DEFESA NACIONAL"	"MINISTERIO DA DEFESA"	"52101"	"11398,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"11398,0"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"6012"	"DEFESA NACIONAL"	"147F0001"	"IMPLANTACAO DE SISTEMA DE DEFESA CIBE - NACIONAL"	"110407"	"DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD)"	"168610"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"K1RPDCDN083"	"ACAO COMPLEMENTAR - AQUISICOES COMUNS"	"339030"	"MATERIAL DE CONSUMO"	"2021NE00038217"	"2021-12-02"	"34763204000104"	"J C TECNOLOGIAS E INFORMATICA EIRELI"	"ACDEFESA1104072021NC402635 ATENDE DIEX Nº 197 -SOAC/EQ ADM/AC DEFESA, DE 01 DE DEZEMBRO DE 2021, AQUISICAO DE MATERIAL DE CONSUMO DE TIC, DISPENSA ELETRONICA 066/2021,  NOTAS DE CREDITO 2021NC402635."	"2"	"PRIMARIO DISCRICIONARIO"	"0002"	"IMPLANTACAO DE ESTRUTURAS E SISTEMAS DE DEFESA CIBERNETICA PARA A DEFESA NACIONAL"	"MINISTERIO DA DEFESA"	"52101"	"1700,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"1700,0"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"6012"	"DEFESA NACIONAL"	"147F0001"	"IMPLANTACAO DE SISTEMA DE DEFESA CIBE - NACIONAL"	"110407"	"DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD)"	"168610"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"K1RPDCDN083"	"ACAO COMPLEMENTAR - AQUISICOES COMUNS"	"339030"	"MATERIAL DE CONSUMO"	"2021NE00041917"	"2021-12-09"	"34763204000104"	"J C TECNOLOGIAS E INFORMATICA EIRELI"	"ACDEFESA1104072021NC404821 ACDEFESA1104072021NC402635 DISPENSA ELETRONICA 66/2021, ITEM 002."	"2"	"PRIMARIO DISCRICIONARIO"	"0002"	"IMPLANTACAO DE ESTRUTURAS E SISTEMAS DE DEFESA CIBERNETICA PARA A DEFESA NACIONAL"	"MINISTERIO DA DEFESA"	"52101"	"959,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"959,0"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"6012"	"DEFESA NACIONAL"	"147F0001"	"IMPLANTACAO DE SISTEMA DE DEFESA CIBE - NACIONAL"	"110407"	"DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD)"	"168610"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"K1RPDCDN083"	"ACAO COMPLEMENTAR - AQUISICOES COMUNS"	"339040"	"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ"	"2021NE00021312"	"2021-07-15"	"03242841000101"	"E-SEC TECNOLOGIA EM SEGURANCA DE DADOS S/A"	"AC DEFESA1104072021NC401672 ATENDE DIEX Nº 139-AC DEFESA/7ºCTA, DE 14 DE JULHO DE 2021, CONTRATO 01/2019, INEX 06/2018, NOTA DE CREDITO 2021NC401672."	"2"	"PRIMARIO DISCRICIONARIO"	"0002"	"IMPLANTACAO DE ESTRUTURAS E SISTEMAS DE DEFESA CIBERNETICA PARA A DEFESA NACIONAL"	"MINISTERIO DA DEFESA"	"52101"	"10299,25"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"10299,25"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"6012"	"DEFESA NACIONAL"	"147F0001"	"IMPLANTACAO DE SISTEMA DE DEFESA CIBE - NACIONAL"	"110407"	"DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD)"	"168610"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"K1RPDCDN083"	"ACAO COMPLEMENTAR - AQUISICOES COMUNS"	"339040"	"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ"	"2021NE00021507"	"2021-07-20"	"04799835000104"	"ALSAR TECNOLOGIA EM REDES LTDA."	"ACDEFESA1104072021NC401672 ATENDE DIEX N°143-AC DEFESA/7°CTA, DE 16 DE JULHO DE 2021, CONTRATO 09/2019, PREGAO 11/2018, GERENCIADOR, ITEM 02, NOTA DE CREDITO 2021NC401672."	"2"	"PRIMARIO DISCRICIONARIO"	"0002"	"IMPLANTACAO DE ESTRUTURAS E SISTEMAS DE DEFESA CIBERNETICA PARA A DEFESA NACIONAL"	"MINISTERIO DA DEFESA"	"52101"	"23526,9"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"23526,9"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"6012"	"DEFESA NACIONAL"	"147F0001"	"IMPLANTACAO DE SISTEMA DE DEFESA CIBE - NACIONAL"	"110407"	"DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD)"	"168610"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"K1RPDCDN083"	"ACAO COMPLEMENTAR - AQUISICOES COMUNS"	"339040"	"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ"	"2021NE00022113"	"2021-07-26"	"22166193000198"	"ALGAR SOLUCOES EM TIC S/A"	"ACDEFESA1104072021NC401672 ATENDE DIEX Nº 148-AC DEFESA/7ºCTA, CONTRATO 05/2020, PREGAO 09/2019, GERENCIADOR, ITEM 001, NOTA DE CREDITO 2021401672."	"2"	"PRIMARIO DISCRICIONARIO"	"0002"	"IMPLANTACAO DE ESTRUTURAS E SISTEMAS DE DEFESA CIBERNETICA PARA A DEFESA NACIONAL"	"MINISTERIO DA DEFESA"	"52101"	"6578,49"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"6578,49"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"6012"	"DEFESA NACIONAL"	"147F0001"	"IMPLANTACAO DE SISTEMA DE DEFESA CIBE - NACIONAL"	"110407"	"DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD)"	"168610"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"K1RPDCDN083"	"ACAO COMPLEMENTAR - AQUISICOES COMUNS"	"339040"	"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ"	"2021NE00026111"	"2021-09-17"	"09053350000190"	"NIVA TECNOLOGIA DA INFORMACAO LTDA"	"ACDEFESA1104072021NC401672 ATENDE DIEX Nº188-AC DEFESA/7ºCTA, DE 15 DE SETEMBRO DE 2021, CONTRATO 15/2020, PREGAO 07/2020, GERENCIADOR, SUPORTE TECNICO 24X7 PRESENCIAL EM BRASILIA E RIO DE JANEIRO,  NOTA DE CREDITO 2021NC401672."	"2"	"PRIMARIO DISCRICIONARIO"	"0002"	"IMPLANTACAO DE ESTRUTURAS E SISTEMAS DE DEFESA CIBERNETICA PARA A DEFESA NACIONAL"	"MINISTERIO DA DEFESA"	"52101"	"21648,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"21648,0"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"6012"	"DEFESA NACIONAL"	"147F0001"	"IMPLANTACAO DE SISTEMA DE DEFESA CIBE - NACIONAL"	"110407"	"DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD)"	"168610"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"K1RPDCDN083"	"ACAO COMPLEMENTAR - AQUISICOES COMUNS"	"339040"	"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ"	"2021NE00031606"	"2021-10-26"	"04799835000104"	"ALSAR TECNOLOGIA EM REDES LTDA."	"ACDEFESA1104072021NC401672 ATENDE DIEX Nº45-SOAC/ EQ ADM/ AC DEFESA, DE 26 DE OUTUBRO DE 2021, CONTRATO 09/2019, PREGAO 11/2018, ITEM 01, GERENCIADOR, NOTA DE CREDITO 2021NC401672."	"2"	"PRIMARIO DISCRICIONARIO"	"0002"	"IMPLANTACAO DE ESTRUTURAS E SISTEMAS DE DEFESA CIBERNETICA PARA A DEFESA NACIONAL"	"MINISTERIO DA DEFESA"	"52101"	"23526,9"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"7842,3"	"0,0"	"0,0"	"15684,6"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"6012"	"DEFESA NACIONAL"	"147F0001"	"IMPLANTACAO DE SISTEMA DE DEFESA CIBE - NACIONAL"	"110407"	"DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD)"	"168610"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"K1RPDCDN083"	"ACAO COMPLEMENTAR - AQUISICOES COMUNS"	"339040"	"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ"	"2021NE00031713"	"2021-10-26"	"22166193000198"	"ALGAR SOLUCOES EM TIC S/A"	"ACDEFESA1104072021NC401672 ATENDE DIEX Nº46-SOAC/ EQ ADM/ AC DEFESA, DE 26 DE OUTUBRO DE 2021, CONTRATO 05/2020, PREGAO 09/2019, ITEM 01, GERENCIADOR, NOTA DE CREDITO 2021NC401672."	"2"	"PRIMARIO DISCRICIONARIO"	"0002"	"IMPLANTACAO DE ESTRUTURAS E SISTEMAS DE DEFESA CIBERNETICA PARA A DEFESA NACIONAL"	"MINISTERIO DA DEFESA"	"52101"	"6578,49"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"4398,75"	"0,0"	"0,0"	"2179,74"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"6012"	"DEFESA NACIONAL"	"147F0001"	"IMPLANTACAO DE SISTEMA DE DEFESA CIBE - NACIONAL"	"110407"	"DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD)"	"168610"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"K1RPDCDN083"	"ACAO COMPLEMENTAR - AQUISICOES COMUNS"	"339040"	"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ"	"2021NE00031811"	"2021-10-26"	"09053350000190"	"NIVA TECNOLOGIA DA INFORMACAO LTDA"	"ACDEFESA1104072021NC401672 ATENDE DIEX Nº47-SOAC/ EQ ADM/ AC DEFESA, DE 26 DE OUTUBRO DE 2021, CONTRATO 15/2020, PREGAO 07/2020, ITEM 08, GERENCIADOR, NOTA DE CREDITO 2021NC401672."	"2"	"PRIMARIO DISCRICIONARIO"	"0002"	"IMPLANTACAO DE ESTRUTURAS E SISTEMAS DE DEFESA CIBERNETICA PARA A DEFESA NACIONAL"	"MINISTERIO DA DEFESA"	"52101"	"43296,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"23979,73"	"0,0"	"0,0"	"19316,27"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"6012"	"DEFESA NACIONAL"	"147F0001"	"IMPLANTACAO DE SISTEMA DE DEFESA CIBE - NACIONAL"	"110407"	"DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD)"	"168610"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"K1RPDCDN083"	"ACAO COMPLEMENTAR - AQUISICOES COMUNS"	"339040"	"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ"	"2021NE00037407"	"2021-11-30"	"09053350000190"	"NIVA TECNOLOGIA DA INFORMACAO LTDA"	"ACDEFESA1104072021NC401672 ATENDE DIEX Nº 132 -SOAC/EQ ADM/AC DEFESA, DE 30 DE NOVEMBRO DE 2021, PAGAMENTO DE CONTRATO 15/2020, PREGAO 07/2020, GERENCIADOR, NOTA DE CREDITO 2021NC401672"	"2"	"PRIMARIO DISCRICIONARIO"	"0002"	"IMPLANTACAO DE ESTRUTURAS E SISTEMAS DE DEFESA CIBERNETICA PARA A DEFESA NACIONAL"	"MINISTERIO DA DEFESA"	"52101"	"2629,99"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"2629,99"	"0,0"	"0,0"	"0,0"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"6012"	"DEFESA NACIONAL"	"147F0001"	"IMPLANTACAO DE SISTEMA DE DEFESA CIBE - NACIONAL"	"110407"	"DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD)"	"168610"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"K1RPDCDN083"	"ACAO COMPLEMENTAR - AQUISICOES COMUNS"	"339040"	"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ"	"2021NE00038107"	"2021-12-01"	"03242841000101"	"E-SEC TECNOLOGIA EM SEGURANCA DE DADOS S/A"	"ACDEFESA1104072021NC401672 ATENDE DIEX Nº137-SOAC/EQ ADM/AC DEFESA, DE 01 DE DEZEMBRO DE 2021, CONTRATO 01/2019, INEX 06/2018, NOTA DE CREDITO 2021NC401672."	"2"	"PRIMARIO DISCRICIONARIO"	"0002"	"IMPLANTACAO DE ESTRUTURAS E SISTEMAS DE DEFESA CIBERNETICA PARA A DEFESA NACIONAL"	"MINISTERIO DA DEFESA"	"52101"	"100362,24"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"69464,65"	"0,0"	"0,0"	"30897,59"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"6012"	"DEFESA NACIONAL"	"147F0001"	"IMPLANTACAO DE SISTEMA DE DEFESA CIBE - NACIONAL"	"110407"	"DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD)"	"168610"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"K1RPDCDN083"	"ACAO COMPLEMENTAR - AQUISICOES COMUNS"	"339040"	"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ"	"2021NE00040507"	"2021-12-09"	"05761098000113"	"KRYPTUS SEGURANCA DA INFORMACAO S.A."	"ACDEFESA1104072021NC401672 ATENDE DIEX Nº 141-SOAC/EQ ADM/ACA DEFESA, DE 08 DE DEZEMBRO DE 2021, PROCESSO DE INEXIGIBILIDADE 11/2021, ITEM 001, GERENCIADOR E NOTA DE CREDITO 2021NC401672."	"2"	"PRIMARIO DISCRICIONARIO"	"0002"	"IMPLANTACAO DE ESTRUTURAS E SISTEMAS DE DEFESA CIBERNETICA PARA A DEFESA NACIONAL"	"MINISTERIO DA DEFESA"	"52101"	"100000,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"60000,0"	"0,0"	"0,0"	"40000,0"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"6012"	"DEFESA NACIONAL"	"147F0001"	"IMPLANTACAO DE SISTEMA DE DEFESA CIBE - NACIONAL"	"110407"	"DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD)"	"168610"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"K1RPDCDN083"	"ACAO COMPLEMENTAR - AQUISICOES COMUNS"	"339040"	"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ"	"2021NE00043409"	"2021-12-20"	"33683111000107"	"SERVICO FEDERAL DE PROCESSAMENTO DE DADOS (SERPRO)"	"ACDEFESA1104072021NC401672 ATENDE DIEX Nº168-SOAC/EQ ADM/AC DEFESA, DE 20 DE DEZEMBRO DE 2021, DISPENSA RATIFICADA 80001/2021, NOTA DE CREDITO 2021NC401672."	"2"	"PRIMARIO DISCRICIONARIO"	"0002"	"IMPLANTACAO DE ESTRUTURAS E SISTEMAS DE DEFESA CIBERNETICA PARA A DEFESA NACIONAL"	"MINISTERIO DA DEFESA"	"52101"	"11999,5"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"11999,5"	"0,0"	"0,0"	"0,0"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"6012"	"DEFESA NACIONAL"	"147F0001"	"IMPLANTACAO DE SISTEMA DE DEFESA CIBE - NACIONAL"	"110407"	"DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD)"	"168610"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"K1RPDCDN083"	"ACAO COMPLEMENTAR - AQUISICOES COMUNS"	"339040"	"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ"	"2021NE00044012"	"2021-12-22"	"03698620000215"	"GREEN4T SOLUCOES TI LTDA."	"ACDEFESA1104072021NC402636 ACDEFESA1104072021NC401672 ATENDE DIEX Nº174-SOAC/EQ ADM/AC DEFESA, CONTRATO 05/2018, PREGAO 14/2017, NOTAS DE CREDITO 2021NC402636 E 2021NC401672"	"2"	"PRIMARIO DISCRICIONARIO"	"0002"	"IMPLANTACAO DE ESTRUTURAS E SISTEMAS DE DEFESA CIBERNETICA PARA A DEFESA NACIONAL"	"MINISTERIO DA DEFESA"	"52101"	"195062,12"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"195062,12"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"6012"	"DEFESA NACIONAL"	"147F0001"	"IMPLANTACAO DE SISTEMA DE DEFESA CIBE - NACIONAL"	"110407"	"DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD)"	"168610"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"K1RPDCDN083"	"ACAO COMPLEMENTAR - AQUISICOES COMUNS"	"339140"	"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ"	"2021NE00022213"	"2021-07-26"	"242160"	"TELECOMUNICACOES BRASILEIRAS S/A"	"ACDEFESA1104072021NC401796 ATENDE DIEX Nº153-AC DEFESA/7ºCTA, CONTRATO 01/2017, DISPENSA RATIFICADA 80009/2016, ITEM 001, NOTA DE CREDITO 2021NC401796."	"2"	"PRIMARIO DISCRICIONARIO"	"0002"	"IMPLANTACAO DE ESTRUTURAS E SISTEMAS DE DEFESA CIBERNETICA PARA A DEFESA NACIONAL"	"MINISTERIO DA DEFESA"	"52101"	"2217,97"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"2217,97"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"6012"	"DEFESA NACIONAL"	"147F0001"	"IMPLANTACAO DE SISTEMA DE DEFESA CIBE - NACIONAL"	"110407"	"DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD)"	"168610"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"K1RPDCDN083"	"ACAO COMPLEMENTAR - AQUISICOES COMUNS"	"339140"	"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ"	"2021NE00035513"	"2021-11-16"	"242160"	"TELECOMUNICACOES BRASILEIRAS S/A"	"ACDEFESA110407 ATENDE DIEX Nº 75-SOA/EQ ADM/AC DEFESA, DE 12 DE NOVEMBRO DE 2021, CONTRATO 01/2017, DISPENSA RATIFICADA 80009/2016, ITEM 0001 E NOTA DE CREDITO 2021NC401796."	"2"	"PRIMARIO DISCRICIONARIO"	"0002"	"IMPLANTACAO DE ESTRUTURAS E SISTEMAS DE DEFESA CIBERNETICA PARA A DEFESA NACIONAL"	"MINISTERIO DA DEFESA"	"52101"	"8885,6"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"8885,6"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"6012"	"DEFESA NACIONAL"	"147F0001"	"IMPLANTACAO DE SISTEMA DE DEFESA CIBE - NACIONAL"	"110407"	"DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD)"	"168610"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"K1RPDCDN083"	"ACAO COMPLEMENTAR - AQUISICOES COMUNS"	"339140"	"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ"	"2021NE00043601"	"2021-12-21"	"242160"	"TELECOMUNICACOES BRASILEIRAS S/A"	"ACDEFESA1104072021NC401796 ATENDE DIEX Nº176-SOAC/EQ ADM/AC DEFESA, DE 21 DE DEZEMBRO DE 2021, DISPENSA RATIFICADA 80002/2021, NOTA DE CREDITO 2021NC401796."	"2"	"PRIMARIO DISCRICIONARIO"	"0002"	"IMPLANTACAO DE ESTRUTURAS E SISTEMAS DE DEFESA CIBERNETICA PARA A DEFESA NACIONAL"	"MINISTERIO DA DEFESA"	"52101"	"522,83"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"522,83"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"6012"	"DEFESA NACIONAL"	"147F0001"	"IMPLANTACAO DE SISTEMA DE DEFESA CIBE - NACIONAL"	"110407"	"DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD)"	"168610"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"K1RPDCDN083"	"ACAO COMPLEMENTAR - AQUISICOES COMUNS"	"339140"	"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ"	"2021NE00043613"	"2021-12-21"	"242160"	"TELECOMUNICACOES BRASILEIRAS S/A"	"ACDEFESA1104072021NC401796 ATENDE DIEX Nº176-SOAC/EQ ADM/AC DEFESA, DE 21 DE DEZEMBRO DE 2021, DISPENSA RATIFICADA 80002/2021, NOTA DE CREDITO 2021NC401796."	"2"	"PRIMARIO DISCRICIONARIO"	"0002"	"IMPLANTACAO DE ESTRUTURAS E SISTEMAS DE DEFESA CIBERNETICA PARA A DEFESA NACIONAL"	"MINISTERIO DA DEFESA"	"52101"	"10721,54"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"10721,54"	"0,0"
"160091"	"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO"	"160054"	"11º CGCFEX"	"6012"	"DEFESA NACIONAL"	"147F0001"	"IMPLANTACAO DE SISTEMA DE DEFESA CIBE - NACIONAL"	"160035"	"DEPARTAMENTO DE CIENCIA E TECNOLOGIA - GESTOR"	"171436"	"0100000000"	"RECURSOS PRIMARIOS DE LIVRE APLICACAO"	"F8CPDCBC016"	"PJT PLJ E EXEC DA SEGURANCA CIBERNETICA"	"339040"	"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ"	"2021NE00041611"	"2021-12-09"	"09053350000190"	"NIVA TECNOLOGIA DA INFORMACAO LTDA"	"CITEX1600352021NC404592 ATENDE DIEX REQUISITORIO 126-CONTRATOS/DA/SCH, DE 08 DE DEZEMBRO DE 2021, DISPENSA RATIFICADA 80009/2016, ITEM 003, GERENCIADOR E NOTA DE CREDITO 2021NC404592."	"2"	"PRIMARIO DISCRICIONARIO"	"0001"	"IMPLANTACAO DO SISTEMA DE DEFESA CIBERNETICA NA ESFERA DA FORCA TERRESTRE"	"COMANDO DO EXERCITO"	"52121"	"23850,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"0,0"	"23850,0"	"0,0"
